Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Hammil Lake,Bayfield,2467900,NO,4,,043148,NW,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
07/14/2013,Cloudy and breezy.  Bald eagle in tall white pine.  Very quiet on the lake.
07/21/2013,Clear and calm.  70 degrees.  4 loons diving and playing- neighbor fishing from dock.  Lots of green frogs- minnows and 1 painted turtle swimming under water in the bay.  Beautiful summer day!
08/04/2013,Partly sunny- calm- 68 degrees.  One loon diving in the middle of the lake.  Minnows and green frogs near shore.  Lots of striders on the water surface. No one is boating or fishing- but some people are enjoying no bugs (for a change) and are sitting on their docks.
08/11/2013,Mostly sunny- slight breeze - 68 degrees.  Pair of kayaks; pair of loons - on a Sunday afternoon!
08/25/2013,Warm- sunny- breezy day - 85 degrees at 10 am.  Saw one loon preening and diving and a couple neighbors sitting on their docks.  There were several brown leopard frogs around my dock.
05/18/2014,Sunny and 64 degrees - slight breeze.  Loon pair on the lake.  
05/25/2014,Sunny and clear - little breeze. People are up for Memorial weekend and are putting in their docks and fishing. There is 1 pair of loons in the middle of the lake.
06/08/2014,Sunny - loon calling. Calm + 50 degrees.  Some pollen floating around the surface- but the water is very clear underneath.  Sunfish are hanging out by our dock.
06/22/2014,Partly sunny and calm - 72 degrees.  Heavy pine pollen along the shore -- thick as paint!  Lots of pollen floating down in the water column.  Minnows and more minnows by the dock and beach.
07/20/2014,Sunny and breezy.  People are fishing and swimming.  Lots of minnows along the shoreline. Loon pair floating in the middle of the lake.
07/27/2014,About 60 degrees.  Cloudy- breezy - showers last night and early morning. Green frogs are leaping at the shoreline. Loons are calling on the north end of the lake.
08/10/2014,Sunny - Loons at the north end of the lake.  A pontoon with a family aboard and 2 kayakers are looping the lake.
08/24/2014,Breezy and cloudy - 69 degrees. We have had a lot of rain lately- and the lake is very high and clear. Big eagle in the dead tree overlooking the bay. Green frogs are at the shoreline and tree frogs are in the raspberry bushes along the shore.
09/09/2014,Overcast and calm. A brown leopard frog hopped out from under the dock. A flock of geese flew overhead - going south. 2 people were fishing from a boat.
04/14/2015,Ice out was 4/2/15- and I heard the first loon back today.  Beautiful- sunny- clear day.  I hit turnover - first time I ever did that.
05/10/2015,Chilly- snow flurries and sleet. 48 degrees- cloudy.  Chilly- cloudy- sleety - 48 degrees. The lake is beautiful - but the weather is ugly.
05/23/2015,64 degrees- cloudy and very calm. An eagle soaring overhead - mosquitoes out in force (first big hatch of the season).
06/21/2015,Mostly sunny- beautiful first day of Summer! 72 degrees.  Slight NW breeze.  Dad and son fishing from a boat; group of pontooners circling the lake. Clear water - minnows and frogs.
06/28/2015,Cloudy- slight breeze. 67 degrees.  Very quiet on the lake!  Clear water- but their is a thin pollen film on top near the shore.  Fish are surfacing for bugs - but no one (not even a loon or an eagle) is fishing.
07/19/2015,Sunny + clear - gorgeous summer day. 75 degrees - strong breeze. 3 loons on the lake and a pontoon in a bay with people fishing. The water is VERY clear!
07/26/2015,Slight breeze - 80 degrees - clear.  3 loons swimming together towards the north end of the lake. Beautiful summer morning!
08/16/2015,Breezy- partly cloudy - 76 degrees.  1 loon- 1 eagle watching the loon - all else quiet on the lake.
08/31/2015,Partly sunny- 73 degrees- slight breeze. The water is clear- but there is plant litter floating on the surface. No loons - I have not seen a loon since August 27.
05/08/2016,Air temp - 54 degrees. Clear - very calm. One couple fishing from boat on north end of the lake. NO loons this year! The shallows near the shore are thick with minnows.
05/30/2016,Sunny- light breeze. 69 degrees. Pine pollen on the surface but very clear depths. Previous 3 days were rainy - 1.6 inches rain total.
06/19/2016,Slight breeze - mostly sunny.  2 loons in the middle of the lake. People floating on pontoon. Some pine pollen on the water surface. Beautiful day! Can see sunnies swimming along the shoreline.
06/28/2016,Partly cloudy - mostly sunny - 70 degrees. 2 loons swimming on the north end of the lake. Calm wind - quiet day.  
07/16/2016,Partly cloudy; slight breeze. 70 degrees. 2 loons swimming - 1 eagle watching.  Partly cloudy; slight  breeze. 2 loons swimming. 1 eagle watching. Lake is very high - after 10 inches of rain fell Monday night - 7/11.
07/23/2016,Calm + sunny - 73 degrees.  3 loons playing on the lake.  Lovely summer day.
07/31/2016,Sunny + 75 degrees.  2 loons - lots of minnows along the shore.  Paddle boarder floated by laying on his back and reading a book!  One way to beat the mosquitoes!  Couple boats fishing. Eagle eyeing everyone in the tall pine tree at King's Bay.
08/13/2016,Sunny- slight breeze. 70 degrees.  No loons on the lake today.  Water is clear but has a thin film of pollen in some areas.  
08/28/2016,Overcast - 63 degrees- light breeze. 0.75" of rain yesterday.  Humid!
04/29/2017,Hazy sunny and 49 degrees.  1" of ice and then 1" of snow 2 days ago.  Ice out April 5.  2 loons and geese on the lake- and an eagle flying over them.
05/14/2017,Loon pair- eagle. Fine Mother's Day - but no one is on the lake.
05/28/2017,Partly cloudy- slight breeze. 63 degrees. 1 person fishing from a boat. Quiet Memorial Weekend Sunday. Pine pollen along the shore already! Lots of minnows -1 loon.
06/11/2017,Dark morning - 64 degrees. Cloudy and calm. Storms coming soon. Lots of pollen on the water surface. Very hot (90s) and windy yesterday. The lake has been churned up.
06/25/2017,57 degrees- cloudy and damp.  Loon pair on the lake- and osprey flying above me. Feels like fall.
07/11/2017,73 degrees. Very calm - mostly sunny.  clear water- some fish swirls and no people or birds on the lake.
07/23/2017,Cloudy- 59 degrees. Slight chop on the water. Mists rising from the lake. 3 people fishing from a pontoon boat.
08/13/2017,Mostly cloudy- very calm and 72 degrees. Some plant matter floating on the surface but very clear water underneath it. Minnows and frogs along the shoreline --- sunnies swimming around the dock.
08/27/2017,Cloudy- misty. Calm. 2 kayakers- 5 guys fishing from pontoon boat. 4" of rain fell yesterday.




Start Date,Group Name,Project Name
04/27/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/14/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/28/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/18/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/11/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/14/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/28/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/13/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/30/2000,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/06/2001,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/31/2001,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/17/2001,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/28/2001,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/18/2001,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/08/2001,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/02/2001,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/16/2001,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/04/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/19/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/02/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/05/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/25/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/12/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/18/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/04/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/18/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/13/2002,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/08/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/18/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/29/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/15/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/19/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/30/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/13/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/18/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/27/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/09/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/16/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/31/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/06/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/21/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
10/05/2003,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/18/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/28/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/03/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/27/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/12/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/19/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/30/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/06/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/14/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/18/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/25/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
10/12/2004,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/11/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/24/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/31/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/13/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/18/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/13/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/25/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/11/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/24/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/30/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/08/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/21/2005,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/07/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/22/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/25/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/11/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/22/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/30/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/11/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/23/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/11/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/20/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/27/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/10/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/21/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/30/2006,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
04/22/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/11/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/20/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/30/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/10/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/16/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/24/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/08/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/17/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/22/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/28/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/06/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/19/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/22/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/26/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/12/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/20/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
10/12/2007,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/13/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/19/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/29/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/02/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/08/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/19/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/22/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/04/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/14/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/20/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/02/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/17/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/24/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/05/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/17/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/28/2008,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/03/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/10/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/25/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/31/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/14/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/21/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/27/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/07/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/19/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/31/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/07/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/22/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/30/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/15/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/22/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/27/2009,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
04/12/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/15/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/24/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/31/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/06/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/20/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/30/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/11/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/25/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/31/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/08/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/22/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/29/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/05/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/19/2010,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
04/24/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/08/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/20/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/05/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/12/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/19/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/01/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/18/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/24/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/06/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/21/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/28/2011,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
04/15/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/13/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/24/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/31/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/16/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/24/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/04/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/14/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/22/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/12/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/19/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/30/2012,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/27/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/16/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/23/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/30/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/14/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/21/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/04/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/11/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/25/2013,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/18/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/25/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/08/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/22/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/20/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/27/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/30/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/10/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/24/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
09/09/2014,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
04/14/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/10/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/23/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/25/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/21/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/28/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/19/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/26/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/16/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/31/2015,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/08/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/30/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/19/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/28/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/16/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
