Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Two Sisters Lake,Oneida,1588200,NO,44,,443147,NE,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,08/10/1973,,,,,20,,51,,,,,,
1,11/12/1973,,,,,70,,61,,,,,,
1,03/14/1974,,,,,20,,51,,,,,,
1,05/07/1974,,,,,40,,57,,,,,,
1,08/10/1974,,,,,20,,51,,,,,,
1,10/18/1974,,,,,90,,63,,,,,,
1,01/27/1975,,,,,10,,46,,,,,,
8190289,05/31/1986,23,NO,7,,,32,,,,,CLEAR,BLUE,
8190289,06/28/1986,19.75,NO,6,,,34,,,,,CLEAR,BLUE,
8190289,07/20/1986,16.25,NO,4.9,,,37,,,,,CLEAR,BLUE,
8190289,07/26/1986,17,NO,5.2,,,36,,,,,CLEAR,BLUE,
8190289,08/03/1986,14.75,NO,4.5,,,38,,,,,CLEAR,BLUE,
8190289,08/09/1986,15.5,NO,4.7,,,38,,,,,CLEAR,BLUE,
8190289,09/13/1986,14.25,NO,4.3,,,39,,,,,,BROWN,
8190289,05/02/1987,10,NO,3,,,44,,,LOW,,,GREEN,
8190289,06/07/1987,20.25,NO,6.2,,,34,,,,,CLEAR,BLUE,
8190289,06/28/1987,22.5,NO,6.8,,,32,,,,,CLEAR,BLUE,
8190289,07/18/1987,23.25,NO,7.1,,,32,,,,,CLEAR,BLUE,
8190289,07/26/1987,22.5,NO,6.8,,,32,,,,,CLEAR,BLUE,
8190289,08/08/1987,23.5,NO,7.1,,,32,,,,,CLEAR,BLUE,
8190289,09/05/1987,20.25,NO,6.2,,,34,,,,,CLEAR,BLUE,
8190289,09/27/1987,20.75,NO,6.3,,,33,,,,,CLEAR,BLUE,
08/14/2006,60,FEET,8.4,DEGREES C,.1,MG/L
08/14/2006,65,FEET,8.2,DEGREES C,0,MG/L
08/30/2006,5,FEET,21.2,DEGREES C,8.6,MG/L
08/30/2006,10,FEET,21.1,DEGREES C,8.3,MG/L
08/30/2006,15,FEET,21.1,DEGREES C,8.8,MG/L
08/30/2006,20,FEET,21.1,DEGREES C,8.8,MG/L
08/30/2006,25,FEET,19.5,DEGREES C,9.5,MG/L
08/30/2006,30,FEET,14.1,DEGREES C,10,MG/L
08/30/2006,35,FEET,12.1,DEGREES C,6.8,MG/L
08/30/2006,40,FEET,10.5,DEGREES C,3.2,MG/L
08/30/2006,50,FEET,9,DEGREES C,.8,MG/L
08/30/2006,60,FEET,8.4,DEGREES C,.5,MG/L
08/30/2006,65,FEET,8.3,DEGREES C,.4,MG/L
09/14/2006,5,FEET,18.7,DEGREES C,9.1,MG/L
09/14/2006,10,FEET,18.5,DEGREES C,11.2,MG/L
09/14/2006,15,FEET,18.2,DEGREES C,9.4,MG/L
09/14/2006,20,FEET,18.1,DEGREES C,7.7,MG/L
09/14/2006,25,FEET,18,DEGREES C,5.8,MG/L
09/14/2006,30,FEET,15.7,DEGREES C,5.3,MG/L
09/14/2006,35,FEET,12.4,DEGREES C,5.3,MG/L
09/14/2006,40,FEET,10.6,DEGREES C,2.2,MG/L
09/14/2006,50,FEET,9.1,DEGREES C,1.2,MG/L
09/14/2006,60,FEET,8.4,DEGREES C,.9,MG/L
09/14/2006,65,FEET,8.2,DEGREES C,.8,MG/L
10/01/2006,5,FEET,14.5,DEGREES C,8.8,MG/L
10/01/2006,10,FEET,14.2,DEGREES C,8.7,MG/L
10/01/2006,15,FEET,14.1,DEGREES C,8.9,MG/L
10/01/2006,20,FEET,14,DEGREES C,8.7,MG/L
10/01/2006,25,FEET,14.1,DEGREES C,8.3,MG/L
10/01/2006,30,FEET,13.5,DEGREES C,8.6,MG/L
10/01/2006,35,FEET,13.5,DEGREES C,8.8,MG/L
10/01/2006,40,FEET,11.2,DEGREES C,1,MG/L
10/01/2006,50,FEET,9.5,DEGREES C,.3,MG/L
10/01/2006,60,FEET,8.2,DEGREES C,.3,MG/L
10/01/2006,65,FEET,8.2,DEGREES C,.2,MG/L
10/15/2006,5,FEET,9.5,DEGREES C,9.1,MG/L
10/15/2006,10,FEET,9.5,DEGREES C,9.1,MG/L
10/15/2006,15,FEET,9.6,DEGREES C,9,MG/L
10/15/2006,20,FEET,9.6,DEGREES C,9.1,MG/L
10/15/2006,25,FEET,9.6,DEGREES C,9.1,MG/L
10/15/2006,30,FEET,9.6,DEGREES C,9.2,MG/L
10/15/2006,35,FEET,9.6,DEGREES C,9.1,MG/L
10/15/2006,40,FEET,9.6,DEGREES C,9.1,MG/L
10/15/2006,50,FEET,9.6,DEGREES C,9,MG/L
10/15/2006,60,FEET,9.6,DEGREES C,8.9,MG/L
10/15/2006,65,FEET,9.5,DEGREES C,.6,MG/L
10/27/2006,5,FEET,8.1,DEGREES C,10,MG/L
10/27/2006,10,FEET,7.5,DEGREES C,9.8,MG/L
10/27/2006,15,FEET,7.6,DEGREES C,9.7,MG/L
10/27/2006,20,FEET,7.7,DEGREES C,9.9,MG/L
10/27/2006,25,FEET,7.7,DEGREES C,10,MG/L
10/27/2006,30,FEET,7.7,DEGREES C,9.6,MG/L
10/27/2006,35,FEET,7.7,DEGREES C,9.8,MG/L
10/27/2006,40,FEET,7.7,DEGREES C,9.6,MG/L
10/27/2006,50,FEET,7.7,DEGREES C,9.5,MG/L
10/27/2006,60,FEET,7.6,DEGREES C,9.5,MG/L
10/27/2006,65,FEET,7.7,DEGREES C,.3,MG/L
04/30/2007,5,FEET,10,DEGREES C,,
04/30/2007,10,FEET,9.7,DEGREES C,,
04/30/2007,15,FEET,9.5,DEGREES C,,
04/30/2007,20,FEET,9.4,DEGREES C,,
04/30/2007,25,FEET,8.5,DEGREES C,,
04/30/2007,30,FEET,7.5,DEGREES C,,
04/30/2007,35,FEET,6.2,DEGREES C,,
04/30/2007,40,FEET,5.7,DEGREES C,,
04/30/2007,50,FEET,5.4,DEGREES C,,
04/30/2007,60,FEET,5.4,DEGREES C,,
04/30/2007,65,FEET,5.2,DEGREES C,,
05/20/2007,5,FEET,14.2,DEGREES C,,
05/20/2007,10,FEET,13.6,DEGREES C,,
05/20/2007,15,FEET,13.6,DEGREES C,,
05/20/2007,20,FEET,13.4,DEGREES C,,
05/20/2007,25,FEET,11,DEGREES C,,
05/20/2007,30,FEET,8.5,DEGREES C,,
05/20/2007,35,FEET,7.5,DEGREES C,,
05/20/2007,40,FEET,6.6,DEGREES C,,
05/20/2007,50,FEET,6.1,DEGREES C,,
05/20/2007,60,FEET,5.6,DEGREES C,,
05/20/2007,65,FEET,5.6,DEGREES C,,
05/28/2007,5,FEET,15.5,DEGREES C,8.8,MG/L
05/28/2007,10,FEET,15.5,DEGREES C,8.8,MG/L
05/28/2007,15,FEET,15.5,DEGREES C,8.7,MG/L
05/28/2007,20,FEET,15.5,DEGREES C,8.7,MG/L
05/28/2007,25,FEET,15,DEGREES C,8.7,MG/L
05/28/2007,30,FEET,14.6,DEGREES C,8.7,MG/L
05/28/2007,35,FEET,9,DEGREES C,9.5,MG/L
05/28/2007,40,FEET,8.7,DEGREES C,9.4,MG/L
05/28/2007,50,FEET,6.7,DEGREES C,7.9,MG/L
05/28/2007,60,FEET,6.2,DEGREES C,6.8,MG/L
06/15/2007,5,FEET,22.6,DEGREES C,8.4,MG/L
06/15/2007,10,FEET,21.1,DEGREES C,8.5,MG/L
06/15/2007,15,FEET,18.6,DEGREES C,9.2,MG/L
06/15/2007,20,FEET,17.7,DEGREES C,8.7,MG/L
06/15/2007,25,FEET,13.7,DEGREES C,9.9,MG/L
06/15/2007,30,FEET,10.2,DEGREES C,9.5,MG/L
06/15/2007,35,FEET,8,DEGREES C,8.1,MG/L
06/15/2007,40,FEET,7.4,DEGREES C,6.4,MG/L
06/15/2007,50,FEET,6.4,DEGREES C,4.9,MG/L
06/15/2007,60,FEET,6.1,DEGREES C,2.5,MG/L
06/15/2007,65,FEET,6,DEGREES C,.1,MG/L
06/27/2007,5,FEET,23.5,DEGREES C,7.7,MG/L
06/27/2007,10,FEET,23.4,DEGREES C,7.4,MG/L
06/27/2007,15,FEET,23.4,DEGREES C,7.3,MG/L
06/27/2007,20,FEET,20.6,DEGREES C,8.5,MG/L
06/27/2007,25,FEET,15.6,DEGREES C,9.3,MG/L
06/27/2007,30,FEET,10.5,DEGREES C,9.4,MG/L
06/27/2007,35,FEET,8.6,DEGREES C,8.1,MG/L
06/27/2007,40,FEET,7.3,DEGREES C,6.2,MG/L
06/27/2007,50,FEET,6.6,DEGREES C,4.9,MG/L
06/27/2007,60,FEET,6.3,DEGREES C,2.4,MG/L
06/27/2007,65,FEET,6.3,DEGREES C,.3,MG/L
07/06/2007,5,FEET,23.1,DEGREES C,8,MG/L
07/06/2007,10,FEET,22.6,DEGREES C,8,MG/L
07/06/2007,15,FEET,22.6,DEGREES C,8,MG/L
07/06/2007,20,FEET,22,DEGREES C,8.5,MG/L
07/06/2007,25,FEET,15.6,DEGREES C,10.8,MG/L
07/06/2007,30,FEET,11.4,DEGREES C,10.2,MG/L
07/06/2007,35,FEET,9.1,DEGREES C,9.3,MG/L
07/06/2007,40,FEET,7.5,DEGREES C,7.8,MG/L
07/06/2007,50,FEET,6.7,DEGREES C,3.3,MG/L
07/06/2007,60,FEET,6.2,DEGREES C,.3,MG/L
07/06/2007,65,FEET,6.2,DEGREES C,.2,MG/L
07/25/2007,5,FEET,24.1,DEGREES C,,
07/25/2007,10,FEET,22.7,DEGREES C,,
07/25/2007,15,FEET,22.4,DEGREES C,,
07/25/2007,20,FEET,21.6,DEGREES C,,
07/25/2007,25,FEET,19.3,DEGREES C,,
07/25/2007,30,FEET,13.1,DEGREES C,,
07/25/2007,35,FEET,10.2,DEGREES C,,
07/25/2007,40,FEET,8.4,DEGREES C,,
07/25/2007,50,FEET,7.2,DEGREES C,,
07/25/2007,60,FEET,6.5,DEGREES C,,
07/25/2007,65,FEET,6.5,DEGREES C,,
08/08/2007,5,FEET,24,DEGREES C,7.8,MG/L
08/08/2007,10,FEET,23.5,DEGREES C,7.8,MG/L
08/08/2007,15,FEET,23.7,DEGREES C,7.8,MG/L
08/08/2007,20,FEET,23.6,DEGREES C,7.6,MG/L
08/08/2007,25,FEET,19.4,DEGREES C,9.3,MG/L
08/08/2007,30,FEET,13.6,DEGREES C,11.2,MG/L
08/08/2007,35,FEET,10.2,DEGREES C,9.2,MG/L
08/08/2007,40,FEET,8.4,DEGREES C,4.7,MG/L
08/08/2007,50,FEET,6.6,DEGREES C,.5,MG/L
08/08/2007,60,FEET,6.3,DEGREES C,.3,MG/L
08/08/2007,65,FEET,6.2,DEGREES C,.2,MG/L
08/22/2007,5,FEET,20.6,DEGREES C,7.2,MG/L
08/22/2007,10,FEET,20.5,DEGREES C,7.5,MG/L
08/22/2007,15,FEET,20.4,DEGREES C,7.4,MG/L
08/22/2007,20,FEET,20.3,DEGREES C,7.5,MG/L
08/22/2007,25,FEET,20.1,DEGREES C,7.5,MG/L
08/22/2007,30,FEET,15.1,DEGREES C,9.8,MG/L
08/22/2007,35,FEET,11.3,DEGREES C,8,MG/L
08/22/2007,40,FEET,8.6,DEGREES C,2.6,MG/L
08/22/2007,50,FEET,6.6,DEGREES C,.5,MG/L
08/22/2007,60,FEET,6.4,DEGREES C,.3,MG/L
08/22/2007,65,FEET,6.2,DEGREES C,.2,MG/L
09/05/2007,5,FEET,21.7,DEGREES C,8,MG/L
09/05/2007,10,FEET,21.6,DEGREES C,8.1,MG/L
09/05/2007,15,FEET,21.2,DEGREES C,8.2,MG/L
09/05/2007,20,FEET,20.5,DEGREES C,8.2,MG/L
09/05/2007,25,FEET,20.5,DEGREES C,8.1,MG/L
09/05/2007,30,FEET,20.5,DEGREES C,8.2,MG/L
09/05/2007,35,FEET,11.4,DEGREES C,6.2,MG/L
09/05/2007,40,FEET,8.7,DEGREES C,.9,MG/L
09/05/2007,50,FEET,7,DEGREES C,.3,MG/L
09/05/2007,60,FEET,6.4,DEGREES C,.2,MG/L
09/05/2007,65,FEET,6.5,DEGREES C,.2,MG/L
09/19/2007,5,FEET,62.6,DEGREES F,,
09/19/2007,10,FEET,62.6,DEGREES F,,
09/19/2007,15,FEET,62.2,DEGREES F,,
09/19/2007,20,FEET,62,DEGREES F,,
09/19/2007,25,FEET,62,DEGREES F,,
09/19/2007,30,FEET,61.7,DEGREES F,,
09/19/2007,35,FEET,59,DEGREES F,,
09/19/2007,40,FEET,48.7,DEGREES F,,
09/19/2007,50,FEET,45.5,DEGREES F,,
09/19/2007,60,FEET,44.4,DEGREES F,,
09/19/2007,65,FEET,43.8,DEGREES F,,
10/03/2007,5,FEET,61.1,DEGREES F,,
10/03/2007,10,FEET,60.85,DEGREES F,,
10/03/2007,15,FEET,60.8,DEGREES F,,
10/03/2007,20,FEET,60.8,DEGREES F,,
10/03/2007,25,FEET,60.8,DEGREES F,,
10/03/2007,30,FEET,60.6,DEGREES F,,
10/03/2007,35,FEET,60.6,DEGREES F,,
10/03/2007,40,FEET,52.1,DEGREES F,,
10/03/2007,50,FEET,45.5,DEGREES F,,
10/03/2007,60,FEET,44.6,DEGREES F,,
10/03/2007,65,FEET,44,DEGREES F,,
10/17/2007,5,FEET,13.1,DEGREES C,9.1,MG/L
10/17/2007,10,FEET,13.1,DEGREES C,9.3,MG/L
10/17/2007,15,FEET,13.1,DEGREES C,9.2,MG/L
10/17/2007,20,FEET,13.1,DEGREES C,9.3,MG/L
10/17/2007,25,FEET,13,DEGREES C,9.2,MG/L
10/17/2007,30,FEET,13,DEGREES C,9.2,MG/L
10/17/2007,35,FEET,13,DEGREES C,9.1,MG/L
10/17/2007,40,FEET,12.6,DEGREES C,7.9,MG/L
10/17/2007,50,FEET,7.5,DEGREES C,.9,MG/L
10/17/2007,60,FEET,6.7,DEGREES C,.4,MG/L
10/17/2007,65,FEET,6.7,DEGREES C,.3,MG/L
05/12/2008,5,FEET,7.6,DEGREES C,12.8,MG/L
05/12/2008,10,FEET,7.5,DEGREES C,12.6,MG/L
05/12/2008,15,FEET,7.1,DEGREES C,12.8,MG/L
05/12/2008,20,FEET,6.5,DEGREES C,12.8,MG/L
05/12/2008,25,FEET,6.6,DEGREES C,12.7,MG/L
05/12/2008,30,FEET,6,DEGREES C,11.5,MG/L
05/12/2008,35,FEET,5.6,DEGREES C,11.6,MG/L
05/12/2008,40,FEET,5.4,DEGREES C,11.6,MG/L
05/12/2008,50,FEET,5.5,DEGREES C,11.6,MG/L
05/12/2008,60,FEET,4.5,DEGREES C,11,MG/L
05/12/2008,65,FEET,4.6,DEGREES C,.6,MG/L
06/20/2008,5,FEET,18.1,DEGREES C,9.2,MG/L
06/20/2008,10,FEET,17.5,DEGREES C,9.3,MG/L
06/20/2008,15,FEET,17.5,DEGREES C,9.4,MG/L
06/20/2008,20,FEET,16.5,DEGREES C,9.3,MG/L
06/20/2008,25,FEET,14.7,DEGREES C,10.1,MG/L
06/20/2008,30,FEET,9.7,DEGREES C,11.2,MG/L
06/20/2008,35,FEET,8.2,DEGREES C,9.8,MG/L
06/20/2008,40,FEET,7.2,DEGREES C,8.1,MG/L
06/20/2008,50,FEET,6.2,DEGREES C,6.2,MG/L
06/20/2008,60,FEET,5.5,DEGREES C,4.9,MG/L
06/20/2008,65,FEET,5.6,DEGREES C,3.4,MG/L
06/30/2008,5,FEET,20.3,DEGREES C,8.5,MG/L
06/30/2008,10,FEET,20.2,DEGREES C,8.2,MG/L
06/30/2008,15,FEET,20,DEGREES C,8.3,MG/L
06/30/2008,20,FEET,18.6,DEGREES C,9,MG/L
06/30/2008,25,FEET,14.6,DEGREES C,9.8,MG/L
06/30/2008,30,FEET,10.5,DEGREES C,10.8,MG/L
06/30/2008,35,FEET,8.5,DEGREES C,10.4,MG/L
06/30/2008,40,FEET,7.6,DEGREES C,8.9,MG/L
06/30/2008,50,FEET,6.4,DEGREES C,4.2,MG/L
06/30/2008,60,FEET,6,DEGREES C,2.8,MG/L
06/30/2008,65,FEET,6.1,DEGREES C,.5,MG/L
07/11/2008,5,FEET,21.7,DEGREES C,8.6,MG/L
07/11/2008,10,FEET,21.7,DEGREES C,8.5,MG/L
07/11/2008,15,FEET,21.5,DEGREES C,8.1,MG/L
07/11/2008,20,FEET,21.4,DEGREES C,8.4,MG/L
07/11/2008,25,FEET,16.1,DEGREES C,10,MG/L
07/11/2008,30,FEET,10.5,DEGREES C,11.3,MG/L
07/11/2008,35,FEET,9.1,DEGREES C,10.7,MG/L
07/11/2008,40,FEET,7.6,DEGREES C,7.6,MG/L
07/11/2008,50,FEET,6.5,DEGREES C,3.4,MG/L
07/11/2008,60,FEET,6.1,DEGREES C,1,MG/L
07/11/2008,65,FEET,6,DEGREES C,.7,MG/L
07/18/2008,5,FEET,21.5,DEGREES C,8.4,MG/L
07/18/2008,10,FEET,21.2,DEGREES C,8.2,MG/L
07/18/2008,15,FEET,21.2,DEGREES C,8.4,MG/L
07/18/2008,20,FEET,20.5,DEGREES C,8.3,MG/L
07/18/2008,25,FEET,18.6,DEGREES C,8.6,MG/L
07/18/2008,30,FEET,13.6,DEGREES C,10.6,MG/L
07/18/2008,35,FEET,9.7,DEGREES C,10.2,MG/L
07/18/2008,40,FEET,8,DEGREES C,7,MG/L
07/18/2008,50,FEET,6.6,DEGREES C,3.2,MG/L
07/18/2008,60,FEET,6.1,DEGREES C,.9,MG/L
07/18/2008,65,FEET,6.1,DEGREES C,.6,MG/L
07/30/2008,5,FEET,22.5,DEGREES C,8,MG/L
07/30/2008,10,FEET,22.4,DEGREES C,8.3,MG/L
07/30/2008,15,FEET,22.3,DEGREES C,8.2,MG/L
07/30/2008,20,FEET,22.2,DEGREES C,8.2,MG/L
07/30/2008,25,FEET,19.3,DEGREES C,8.5,MG/L
07/30/2008,30,FEET,11.6,DEGREES C,9.6,MG/L
07/30/2008,35,FEET,9.7,DEGREES C,8.5,MG/L
07/30/2008,40,FEET,7.7,DEGREES C,4.3,MG/L
07/30/2008,50,FEET,6.7,DEGREES C,1,MG/L
07/30/2008,60,FEET,6.6,DEGREES C,.7,MG/L
07/30/2008,65,FEET,6.1,DEGREES C,.4,MG/L
08/13/2008,5,FEET,22.1,DEGREES C,8.1,MG/L
08/13/2008,10,FEET,22,DEGREES C,7.7,MG/L
08/13/2008,15,FEET,21.5,DEGREES C,7.7,MG/L
08/13/2008,20,FEET,21.5,DEGREES C,7.4,MG/L
08/13/2008,25,FEET,20.4,DEGREES C,7.9,MG/L
08/13/2008,30,FEET,9.9,DEGREES C,13.6,MG/L
08/13/2008,35,FEET,9.7,DEGREES C,7,MG/L
08/13/2008,40,FEET,8,DEGREES C,3.5,MG/L
08/13/2008,50,FEET,6.7,DEGREES C,.7,MG/L
08/13/2008,60,FEET,6.2,DEGREES C,.3,MG/L
08/13/2008,65,FEET,6.3,DEGREES C,.3,MG/L
08/20/2008,5,FEET,22.2,DEGREES C,7.4,MG/L
08/20/2008,10,FEET,22,DEGREES C,7.5,MG/L
08/20/2008,15,FEET,21.5,DEGREES C,7.2,MG/L
08/20/2008,20,FEET,21.7,DEGREES C,7.4,MG/L
08/20/2008,25,FEET,20.7,DEGREES C,7.3,MG/L
08/20/2008,30,FEET,12.9,DEGREES C,8.7,MG/L
08/20/2008,35,FEET,9.9,DEGREES C,6.4,MG/L
08/20/2008,40,FEET,8.2,DEGREES C,2.7,MG/L
08/20/2008,50,FEET,6.6,DEGREES C,.5,MG/L
08/20/2008,60,FEET,6.1,DEGREES C,.3,MG/L
08/20/2008,65,FEET,6.1,DEGREES C,.2,MG/L
08/27/2008,5,FEET,21.2,DEGREES C,7.9,MG/L
08/27/2008,10,FEET,21.1,DEGREES C,7.7,MG/L
08/27/2008,15,FEET,21.1,DEGREES C,8.1,MG/L
08/27/2008,20,FEET,21,DEGREES C,8,MG/L
08/27/2008,25,FEET,21,DEGREES C,8.1,MG/L
08/27/2008,30,FEET,17.7,DEGREES C,10.3,MG/L
08/27/2008,35,FEET,10.6,DEGREES C,7.2,MG/L
08/27/2008,40,FEET,8.5,DEGREES C,4.5,MG/L
08/27/2008,50,FEET,6.6,DEGREES C,.4,MG/L
08/27/2008,60,FEET,6.2,DEGREES C,.3,MG/L
08/27/2008,65,FEET,6,DEGREES C,.3,MG/L
09/05/2008,5,FEET,20.1,DEGREES C,8,MG/L
09/05/2008,10,FEET,20,DEGREES C,7.8,MG/L
09/05/2008,15,FEET,20,DEGREES C,7.7,MG/L
09/05/2008,20,FEET,20,DEGREES C,7.2,MG/L
09/05/2008,25,FEET,19.5,DEGREES C,7.9,MG/L
09/05/2008,30,FEET,15.2,DEGREES C,8.9,MG/L
09/05/2008,35,FEET,10.7,DEGREES C,6.3,MG/L
09/05/2008,40,FEET,8.5,DEGREES C,2.5,MG/L
09/05/2008,50,FEET,6.7,DEGREES C,.3,MG/L
09/05/2008,60,FEET,6.2,DEGREES C,.3,MG/L
09/05/2008,65,FEET,6.2,DEGREES C,.2,MG/L
09/16/2008,5,FEET,17.3,DEGREES C,8,MG/L
09/16/2008,10,FEET,17.3,DEGREES C,8.4,MG/L
09/16/2008,15,FEET,17.2,DEGREES C,8.4,MG/L
09/16/2008,20,FEET,17.3,DEGREES C,8,MG/L
09/16/2008,25,FEET,17.2,DEGREES C,7.8,MG/L
09/16/2008,30,FEET,17.1,DEGREES C,8.1,MG/L
09/16/2008,35,FEET,11.4,DEGREES C,5,MG/L
09/16/2008,40,FEET,8.5,DEGREES C,.8,MG/L
09/16/2008,50,FEET,6.7,DEGREES C,.4,MG/L
09/16/2008,60,FEET,6.2,DEGREES C,.4,MG/L
09/16/2008,65,FEET,6.2,DEGREES C,.4,MG/L
09/25/2008,5,FEET,17.6,DEGREES C,8.3,MG/L
09/25/2008,10,FEET,17.7,DEGREES C,8.3,MG/L
09/25/2008,15,FEET,17.6,DEGREES C,7.9,MG/L
09/25/2008,20,FEET,17.5,DEGREES C,8.1,MG/L
09/25/2008,25,FEET,17.4,DEGREES C,8.1,MG/L
09/25/2008,30,FEET,16.4,DEGREES C,6.7,MG/L
09/25/2008,35,FEET,12.5,DEGREES C,3.3,MG/L
09/25/2008,40,FEET,8.7,DEGREES C,.7,MG/L
09/25/2008,50,FEET,6.6,DEGREES C,.4,MG/L
09/25/2008,60,FEET,6.4,DEGREES C,.3,MG/L
09/25/2008,65,FEET,6.7,DEGREES C,.3,MG/L
10/03/2008,5,FEET,14.5,DEGREES C,8.3,MG/L
10/03/2008,10,FEET,14.5,DEGREES C,7.8,MG/L
10/03/2008,15,FEET,14.5,DEGREES C,7.8,MG/L
10/03/2008,20,FEET,14.6,DEGREES C,8.2,MG/L
10/03/2008,25,FEET,14.6,DEGREES C,8.2,MG/L
10/03/2008,30,FEET,14.6,DEGREES C,8,MG/L
10/03/2008,35,FEET,14.7,DEGREES C,8.2,MG/L
10/03/2008,40,FEET,8.6,DEGREES C,.4,MG/L
10/03/2008,50,FEET,6.7,DEGREES C,.3,MG/L
10/03/2008,60,FEET,6.2,DEGREES C,.3,MG/L
10/03/2008,65,FEET,6.5,DEGREES C,.3,MG/L
10/17/2008,5,FEET,12.2,DEGREES C,9,MG/L
10/17/2008,10,FEET,12.5,DEGREES C,8.5,MG/L
10/17/2008,15,FEET,12.5,DEGREES C,8.7,MG/L
10/17/2008,20,FEET,12.2,DEGREES C,8.2,MG/L
10/17/2008,25,FEET,12.2,DEGREES C,8.1,MG/L
10/17/2008,30,FEET,12.2,DEGREES C,8.3,MG/L
10/17/2008,35,FEET,12.2,DEGREES C,8,MG/L
10/17/2008,40,FEET,10.6,DEGREES C,3.3,MG/L
10/17/2008,50,FEET,6.6,DEGREES C,.5,MG/L
10/17/2008,60,FEET,6.4,DEGREES C,.4,MG/L
10/17/2008,65,FEET,6.5,DEGREES C,.3,MG/L
05/04/2009,5,FEET,8.8,DEGREES C,11.54,MG/L
05/04/2009,10,FEET,8.1,DEGREES C,11.72,MG/L
05/04/2009,15,FEET,7.6,DEGREES C,11.8,MG/L
05/04/2009,20,FEET,7.5,DEGREES C,11.68,MG/L
05/04/2009,25,FEET,7.4,DEGREES C,11.62,MG/L
05/04/2009,30,FEET,7.2,DEGREES C,11.52,MG/L
05/04/2009,35,FEET,7.2,DEGREES C,11.43,MG/L
05/04/2009,40,FEET,7.1,DEGREES C,11.43,MG/L
05/04/2009,50,FEET,6.8,DEGREES C,11.13,MG/L
05/04/2009,60,FEET,6.5,DEGREES C,10.54,MG/L
05/04/2009,65,FEET,6.2,DEGREES C,.16,MG/L
05/19/2009,5,FEET,12,DEGREES C,10.57,MG/L
05/19/2009,10,FEET,11.6,DEGREES C,10.61,MG/L
05/19/2009,15,FEET,11.4,DEGREES C,10.71,MG/L
05/19/2009,20,FEET,11.2,DEGREES C,10.7,MG/L
05/19/2009,25,FEET,10.9,DEGREES C,10.58,MG/L
05/19/2009,30,FEET,10.3,DEGREES C,10.5,MG/L
05/19/2009,35,FEET,10.2,DEGREES C,10.44,MG/L
05/19/2009,40,FEET,8.5,DEGREES C,10.04,MG/L
05/19/2009,50,FEET,7.5,DEGREES C,9.21,MG/L
05/19/2009,60,FEET,7,DEGREES C,8.29,MG/L
05/19/2009,65,FEET,6.9,DEGREES C,.18,MG/L
06/04/2009,5,FEET,16,DEGREES C,9.52,MG/L
06/04/2009,10,FEET,15.8,DEGREES C,9.53,MG/L
06/04/2009,15,FEET,15.7,DEGREES C,9.51,MG/L
06/04/2009,20,FEET,15,DEGREES C,9.56,MG/L
06/04/2009,25,FEET,13.5,DEGREES C,9.94,MG/L
06/04/2009,30,FEET,11.7,DEGREES C,9.56,MG/L
06/04/2009,35,FEET,10.9,DEGREES C,9.26,MG/L
06/04/2009,40,FEET,9.2,DEGREES C,8,MG/L
06/04/2009,50,FEET,8,DEGREES C,7.16,MG/L
06/04/2009,60,FEET,7.4,DEGREES C,5.32,MG/L
06/04/2009,65,FEET,7.3,DEGREES C,.11,MG/L
06/23/2009,5,FEET,22.9,DEGREES C,8.66,MG/L
06/23/2009,10,FEET,21.7,DEGREES C,9.24,MG/L
06/23/2009,15,FEET,17.9,DEGREES C,10.23,MG/L
06/23/2009,20,FEET,16.7,DEGREES C,10.04,MG/L
06/23/2009,25,FEET,15.4,DEGREES C,9.66,MG/L
06/23/2009,30,FEET,13.8,DEGREES C,9.28,MG/L
06/23/2009,35,FEET,11.4,DEGREES C,8.36,MG/L
06/23/2009,40,FEET,9.8,DEGREES C,6.63,MG/L
06/23/2009,50,FEET,8.3,DEGREES C,3.55,MG/L
06/23/2009,60,FEET,7.6,DEGREES C,.27,MG/L
06/23/2009,65,FEET,7.5,DEGREES C,.04,MG/L
07/07/2009,5,FEET,20.9,DEGREES C,8.83,MG/L
07/07/2009,10,FEET,20.5,DEGREES C,8.89,MG/L
07/07/2009,15,FEET,20.2,DEGREES C,8.94,MG/L
07/07/2009,20,FEET,20,DEGREES C,8.87,MG/L
07/07/2009,25,FEET,17.1,DEGREES C,9.87,MG/L
07/07/2009,30,FEET,14.1,DEGREES C,8.83,MG/L
07/07/2009,35,FEET,12.2,DEGREES C,8.3,MG/L
07/07/2009,40,FEET,10.1,DEGREES C,6.07,MG/L
07/07/2009,50,FEET,8.4,DEGREES C,1.59,MG/L
07/07/2009,60,FEET,7.7,DEGREES C,.11,MG/L
07/07/2009,65,FEET,7.7,DEGREES C,.05,MG/L
07/20/2009,5,FEET,19.9,DEGREES C,8.99,MG/L
07/20/2009,10,FEET,19.5,DEGREES C,9.04,MG/L
07/20/2009,15,FEET,19.3,DEGREES C,9.08,MG/L
